danceability,energy,tempo,loudness,valence,cluster
0.422,0.443,105.011,-15.385,0.0374,1
0.408,0.313,85.845,-15.756,0.521,1
0.526,0.235,118.063,-17.91,0.118,1
0.179,0.533,75.456,-4.29,0.113,3
0.684,0.0889,99.084,-18.24,0.261,1
0.341,0.00957,70.231,-34.563,0.223,0
0.622,0.421,105.489,-9.969,0.741,2
0.252,0.0839,116.457,-24.243,0.0922,0
0.369,0.0466,121.678,-19.416,0.236,0
0.294,0.135,93.969,-20.586,0.111,0
0.336,0.786,194.931,-10.955,0.125,4
0.378,0.544,159.884,-12.033,0.0331,1
0.264,0.32,133.978,-10.252,0.0867,1
0.541,0.087,102.016,-25.693,0.0344,0
0.431,0.14,106.854,-19.77,0.0396,0
0.114,0.104,72.335,-22.27,0.0394,0
0.524,0.158,124.162,-24.313,0.0262,0
0.0608,0.232,57.168,-14.549,0.033,0
0.148,0.0542,76.934,-25.272,0.032,0
0.154,0.0756,134.712,-21.848,0.0355,0
0.559,0.344,100.888,-20.67,0.0333,0
0.166,0.111,111.231,-20.993,0.0366,0
0.212,0.000273,68.506,-28.715,0.203,0
0.37,0.306,135.907,-15.273,0.0385,1
0.0861,0.127,68.796,-26.385,0.0323,0
0.223,0.188,123.196,-14.897,0.0634,0
0.375,0.344,110.364,-13.226,0.0743,1
0.14,0.153,69.586,-17.939,0.0378,0
0.368,0.484,92.946,-11.8,0.038,1
0.281,0.39,78.431,-16.517,0.187,0
0.255,0.246,62.68,-16.106,0.303,0
0.421,0.469,149.982,-15.979,0.226,1
0.195,0.436,64.29,-11.909,0.0345,0
0.216,0.184,44.786,-27.59,0.109,0
0.196,0.314,117.729,-14.53,0.0379,0
0.0769,0.00485,63.782,-27.415,0.0519,0
0.163,0.0361,130.19,-23.445,0.0332,0
0.162,0.146,109.547,-19.65,0.0356,0
0.163,0.201,110.417,-23.082,0.0357,0
0.0721,0.0385,78.591,-23.741,0.0322,0
0.528,0.53,128.945,-12.63,0.28,1
0.307,0.43,106.535,-9.948,0.529,1
0.545,0.0677,120.02,-27.5,0.0371,0
0.276,0.128,126.001,-20.817,0.0384,0
0.136,0.185,81.159,-19.894,0.0373,0
0.506,0.782,97.531,-6.847,0.449,3
0.0704,0.196,53.053,-17.914,0.0781,0
0.287,0.454,176.842,-12.641,0.187,4
0.283,0.29,104.002,-20.951,0.107,0
0.138,0.319,92.435,-18.268,0.0375,0
0.58,0.493,130.016,-14.681,0.0338,1
0.21,0.446,71.346,-9.133,0.321,1
0.313,0.443,71.828,-15.973,0.552,1
0.309,0.3,120.571,-15.993,0.215,0
0.338,0.243,96.423,-11.483,0.335,1
0.268,0.0368,70.921,-29.039,0.123,0
0.201,0.362,144.917,-14.173,0.0452,0
0.139,0.145,80.97,-18.103,0.0354,0
0.181,0.0458,81.478,-22.568,0.0379,0
0.445,0.755,183.219,-13.619,0.143,4
0.226,0.0214,90.636,-32.608,0.0313,0
0.129,0.316,92.109,-17.505,0.217,0
0.0842,0.105,67.272,-23.587,0.0293,0
0.315,0.343,60.173,-15.331,0.036,0
0.373,0.302,112.967,-10.218,0.319,1
0.254,0.159,104.951,-21.188,0.0256,0
0.0849,0.15,78.949,-13.836,0.0412,0
0.24,0.0534,172.904,-31.733,0.334,0
0.202,0.395,122.347,-14.052,0.0764,0
0.298,0.325,124.554,-12.221,0.118,1
0.345,0.366,82.764,-12.033,0.0323,1
0.128,0.216,162.322,-12.853,0.117,0
0.208,0.0872,117.622,-25.27,0.0359,0
0.151,0.0185,82.378,-23.465,0.0611,0
0.3,0.0355,132.448,-21.723,0.038,0
0.624,0.126,120.02,-27.795,0.107,0
0.488,0.426,117.005,-10.053,0.263,1
0.384,0.315,99.91,-17.249,0.0353,0
0.143,0.00955,143.03,-30.758,0.0638,0
0.226,0.122,137.602,-24.474,0.0341,0
0.203,0.235,111.331,-22.286,0.0371,0
0.241,0.0447,92.356,-23.444,0.0373,0
0.206,0.313,131.918,-16.866,0.173,0
0.157,0.148,66.962,-21.177,0.0365,0
0.325,0.0187,52.467,-25.563,0.146,0
0.462,0.0378,90.957,-30.545,0.0713,0
0.485,0.237,89.745,-18.895,0.318,0
0.335,0.194,152.002,-20.246,0.118,0
0.137,0.097,79.907,-24.046,0.0903,0
0.166,0.248,106.876,-18.905,0.0353,0
0.285,0.309,123.11,-11.216,0.332,1
0.479,0.38,179.925,-8.864,0.693,4
0.497,0.295,119.97,-14.423,0.086,1
0.085,0.241,167.827,-17.873,0.0339,0
0.214,0.0566,94.865,-17.22,0.0373,0
0.422,0.127,110.492,-18.779,0.135,0
0.14,0.206,99.557,-17.329,0.081,0
0.363,0.469,100.007,-16.315,0.09,0
0.187,0.726,134.643,-13.486,0.0383,1
0.12,0.0735,87.657,-25.284,0.0378,0
0.525,0.027,118.088,-31.436,0.0437,0
0.32,0.54,137.709,-11.889,0.156,1
0.304,0.548,84.98,-13.391,0.056,1
0.0982,0.12,78.593,-23.163,0.0307,0
0.49,0.508,137.669,-11.805,0.14,1
0.151,0.119,85.669,-24.919,0.145,0
0.246,0.274,87.852,-15.691,0.0919,0
0.251,0.757,160.04,-8.661,0.506,4
0.111,0.244,93.079,-11.464,0.0376,0
0.397,0.271,89.984,-14.037,0.12,1
0.295,0.336,66.985,-18.272,0.067,0
0.544,0.77,95.001,-15.318,0.0952,3
0.234,0.37,127.955,-13.86,0.0797,0
0.267,0.35,199.049,-17.119,0.0357,0
0.164,0.0807,140.627,-20.919,0.064,0
0.116,0.0557,63.922,-25.457,0.0761,0
0.151,0.141,78.39,-14.432,0.102,0
0.182,0.109,82.786,-23.913,0.0592,0
0.148,0.21,81.47,-19.048,0.411,0
0.456,0.62,149.886,-7.672,0.0904,4
0.178,0.246,82.209,-14.327,0.0334,0
0.229,0.2,65.076,-18.319,0.0377,0
0.316,0.242,180.047,-20.063,0.0462,0
0.0737,0.147,179.198,-19.529,0.0303,0
0.226,0.371,89.633,-17.742,0.1,0
0.443,0.00721,175.431,-30.679,0.134,0
0.165,0.0629,130.1,-26.613,0.0355,0
0.323,0.229,81.957,-15.946,0.0372,0
0.311,0.0234,76.56,-17.723,0.0763,0
0.334,0.432,75.098,-16.549,0.145,0
0.0806,0.201,81.946,-13.766,0.0842,0
0.644,0.241,119.998,-23.395,0.177,1
0.231,0.306,114.661,-13.729,0.0314,0
0.121,0.499,76.206,-6.75,0.128,3
0.199,0.404,80.782,-14.375,0.0585,0
0.211,0.566,81.789,-6.551,0.573,3
0.195,0.181,95.688,-19.602,0.0372,0
0.513,0.0514,66.464,-21.724,0.0659,0
0.0816,0.0126,84.47,-31.981,0.0326,0
0.637,0.421,116.956,-13.076,0.203,1
0.131,0.441,86.159,-10.512,0.236,0
0.57,0.557,100.006,-12.088,0.157,1
0.126,0.0585,71.019,-19.722,0.0704,0
0.252,0.451,130.278,-9.528,0.08,1
0.522,0.026,73.003,-26.912,0.309,0
0.372,0.248,87.581,-15.499,0.128,0
0.369,0.331,99.924,-14.678,0.201,1
0.268,0.737,123.869,-12.953,0.0361,1
0.254,0.856,80.019,-9.462,0.0374,3
0.3,0.0189,85.296,-37.624,0.103,0
0.343,0.0696,104.625,-29.237,0.231,0
0.128,0.123,96.035,-24.158,0.0353,0
0.368,0.183,123.105,-17.814,0.0569,0
0.615,0.328,160.072,-18.467,0.0798,1
0.174,0.296,120.711,-16.177,0.0366,0
0.334,0.117,123.629,-21.061,0.0395,0
0.58,0.417,102.357,-15.607,0.0566,1
0.0667,0.00822,72.405,-37.489,0.036,0
0.324,0.103,125.868,-21.545,0.0751,0
0.12,0.0844,75.615,-23.796,0.0373,0
0.351,0.142,96.802,-15.479,0.0594,0
0.175,0.0889,72.677,-21.772,0.0379,0
0.282,0.41,104.579,-10.296,0.083,1
0.398,0.199,132.006,-20.691,0.0349,0
0.127,0.18,58.536,-13.587,0.0582,0
0.55,0.218,119.858,-21.431,0.738,1
0.418,0.244,117.972,-17.718,0.13,0
0.653,0.0182,101.843,-30.666,0.328,0
0.388,0.302,104.122,-14.761,0.0833,0
0.147,0.0104,81.155,-28.702,0.0578,0
0.0847,0.16,62.25,-17.606,0.0352,0
0.426,0.0218,126.816,-27.777,0.188,0
0.251,0.182,171.772,-16.66,0.255,0
0.139,0.154,183.543,-22.113,0.161,0
0.19,0.0773,147.308,-24.584,0.0811,0
0.408,0.0301,129.593,-25.339,0.413,0
0.159,0.406,92.105,-14.407,0.0511,0
0.185,0.21,95.61,-16.26,0.0523,0
0.275,0.0643,66.342,-21.21,0.053,0
0.247,0.0303,48.578,-26.784,0.0462,0
0.497,0.503,137.447,-10.841,0.242,1
0.487,0.00643,111.626,-29.246,0.389,0
0.114,0.0291,70.905,-24.293,0.0634,0
0.276,0.0405,107.31,-21.713,0.217,0
0.379,0.621,94.936,-11.766,0.0642,1
0.625,0.324,123.055,-10.729,0.0694,1
0.158,0.105,131.822,-22.513,0.0348,0
0.191,0.34,87.481,-14.373,0.0354,0
0.195,0.0911,91.776,-22.609,0.0537,0
0.565,0.419,120.988,-9.318,0.195,1
0.209,0.028,73.119,-25.304,0.0384,0
0.639,0.394,120.004,-10.31,0.437,1
0.577,0.347,114.974,-14.92,0.144,1
0.167,0.0193,164.916,-25.239,0.149,0
0.286,0.232,105.729,-13.266,0.0745,0
0.537,0.247,120.027,-19.371,0.043,0
0.662,0.365,120.046,-11.287,0.106,1
0.0851,0.0436,83.392,-22.341,0.0538,0
0.218,0.13,144.022,-22.329,0.0633,0
0.187,0.0777,93.214,-21.312,0.0907,0
0.541,0.444,89.821,-18.776,0.126,1
0.327,0.416,111.16,-14.967,0.0528,0
0.481,0.131,130.558,-21.707,0.12,0
0.516,0.185,65.289,-11.079,0.411,1
0.0652,0.116,70.197,-22.036,0.0329,0
0.183,0.154,68.035,-24.015,0.0354,0
0.521,0.146,131.62,-17.991,0.401,1
0.226,0.323,137.096,-16.306,0.115,0
0.209,0.16,115.408,-15.928,0.0652,0
0.172,0.198,123.575,-17.11,0.0339,0
0.198,0.379,165.923,-17.346,0.218,0
0.135,0.0367,83.841,-20.791,0.285,0
0.294,0.0329,111.339,-24.812,0.129,0
0.219,0.0529,144.44,-23.072,0.0395,0
0.19,0.111,75.277,-25.163,0.0513,0
0.347,0.1,66.063,-18.702,0.199,0
0.147,0.017,66.091,-28.638,0.039,0
0.522,0.532,114.087,-19.033,0.0726,1
0.122,0.33,96.413,-21.088,0.164,0
0.497,0.0811,81.487,-27.227,0.0763,0
0.225,0.214,120.036,-19.747,0.0344,0
0.644,0.331,132.048,-15.495,0.251,1
0.422,0.0366,115.877,-29.665,0.514,0
0.196,0.308,75.959,-12.541,0.0396,0
0.118,0.372,61.502,-10.916,0.191,0
0.31,0.226,97.929,-18.786,0.0348,0
0.429,0.425,82.486,-20.493,0.19,0
0.406,0.116,59.803,-18.009,0.143,0
0.128,0.398,70.809,-12.88,0.0374,0
0.465,0.0901,159.955,-23.446,0.0367,0
0.225,0.152,111.859,-18.644,0.0585,0
0.119,0.0739,87.727,-26.299,0.104,0
0.196,0.255,91.638,-15.075,0.0652,0
0.192,0.799,92.663,-10.527,0.138,3
0.398,0.134,180.033,-19.052,0.0398,0
0.243,0.532,68.715,-13.095,0.0676,0
0.118,0.0361,68.177,-22.187,0.0335,0
0.18,0.132,68.45,-26.761,0.0909,0
0.0766,0.00727,174.481,-36.507,0.0297,0
0.155,0.174,135.079,-19.715,0.0335,0
0.246,0.516,82.315,-11.042,0.0399,1
0.439,0.163,182.124,-19.79,0.294,1
0.272,0.501,148.534,-13.167,0.0475,1
0.127,0.122,97.151,-20.416,0.0425,0
0.192,0.242,64.057,-15.88,0.0374,0
0.546,0.00742,116.613,-29.873,0.222,0
0.116,0.187,93.709,-18.467,0.0328,0
0.157,0.111,107.47,-14.615,0.0348,0
0.101,0.238,74.105,-17.918,0.062,0
0.229,0.185,99.075,-12.359,0.0395,0
0.191,0.163,66.942,-23.097,0.0361,0
0.131,0.158,145.439,-20.771,0.0331,0
0.257,0.0988,139.877,-20.879,0.028,0
0.198,0.0493,55.828,-23.423,0.0368,0
0.156,0.183,100.155,-19.876,0.0269,0
0.629,0.175,120.124,-15.778,0.545,1
0.487,0.459,101.971,-21.626,0.0353,0
0.138,0.13,77.541,-16.864,0.0472,0
0.118,0.242,71.861,-17.995,0.0391,0
0.163,0.122,130.037,-19.111,0.0362,0
0.0831,0.108,75.167,-20.253,0.0269,0
0.297,0.102,83.199,-16.316,0.194,0
0.172,0.368,118.728,-9.696,0.0393,0
0.212,0.201,61.655,-18.544,0.0384,0
0.0621,0.0492,62.613,-18.797,0.0338,0
0.126,0.153,92.966,-14.87,0.0571,0
0.0802,0.0691,82.594,-23.836,0.0386,0
0.07,0.0476,68.385,-27.667,0.0694,0
0.18,0.334,138.862,-11.303,0.0358,0
0.141,0.126,140.704,-22.708,0.0325,0
0.244,0.0403,44.533,-27.806,0.0272,0
0.296,0.231,133.037,-17.884,0.205,0
0.189,0.281,134.417,-17.579,0.0651,0
0.51,0.14,119.97,-22.325,0.153,0
0.175,0.273,112.067,-14.693,0.0382,0
0.201,0.127,73.901,-18.397,0.04,0
0.405,0.895,150.018,-8.065,0.321,4
0.247,0.241,131.223,-21.768,0.0889,0
0.155,0.149,83.717,-19.675,0.0881,0
0.586,0.116,93.526,-19.666,0.722,1
0.318,0.398,79.998,-11.675,0.0794,1
0.13,0.197,78.148,-16.248,0.0364,0
0.174,0.129,90.404,-20.649,0.0317,0
0.114,0.139,174.492,-18.247,0.0874,0
0.193,0.305,107.523,-14.579,0.0528,0
0.45,0.786,84.04,-10.374,0.0388,3
0.17,0.208,115.274,-14.432,0.0316,0
0.456,0.28,105.003,-19.746,0.0795,0
0.145,0.183,65.767,-19.066,0.0338,0
0.192,0.125,52.15,-18.486,0.0369,0
0.49,0.226,85.188,-12.011,0.551,1
0.397,0.64,184.229,-6.562,0.39,4
0.719,0.564,118.952,-16.187,0.569,1
0.174,0.478,88.329,-14.793,0.134,0
0.366,0.132,99.535,-23.107,0.295,0
0.201,0.424,175.39,-14.038,0.0385,1
0.248,0.248,84.663,-9.977,0.19,0
0.377,0.309,104.898,-13.517,0.0759,1
0.176,0.0155,76.664,-35.77,0.0344,0
0.255,0.121,102.533,-19.031,0.0415,0
0.254,0.295,70.164,-14.887,0.17,0
0.0799,0.0122,81.945,-31.15,0.0588,0
0.214,0.0339,77.813,-23.373,0.0379,0
0.163,0.199,88.641,-17.715,0.0737,0
0.248,0.238,99.42,-17.35,0.284,0
0.0809,0.125,173.633,-16.554,0.0718,0
0.417,0.241,80.485,-24.024,0.0339,0
0.237,0.301,81.056,-11.072,0.0962,0
0.248,0.00208,69.729,-32.461,0.0434,0
0.195,0.136,70.834,-15.883,0.0348,0
0.48,0.547,94.967,-10.375,0.488,3
0.462,0.254,103.938,-26.244,0.0385,0
0.194,0.264,160.208,-15.25,0.0379,0
0.683,0.0382,119.975,-24.497,0.0592,0
0.185,0.179,71.282,-20.038,0.0377,0
0.249,0.0597,135.037,-25.747,0.035,0
0.341,0.778,144.103,-12.472,0.293,4
0.516,0.188,85.084,-17.083,0.242,1
0.147,0.0348,137.835,-25.639,0.0293,0
0.138,0.124,87.664,-17.742,0.0466,0
0.212,0.223,117.734,-23.898,0.0326,0
0.0751,0.104,177.044,-23.939,0.0325,0
0.216,0.321,76.714,-14.009,0.115,0
0.206,0.248,87.957,-20.827,0.139,0
0.319,0.349,100.433,-14.649,0.0849,0
0.112,0.0272,83.058,-28.336,0.0388,0
0.236,0.244,114.899,-11.472,0.0397,0
0.432,0.47,116.442,-16.793,0.776,1
0.565,0.647,102.595,-8.438,0.0669,3
0.183,0.0043,61.404,-35.472,0.0366,0
0.386,0.638,116.534,-10.597,0.0645,1
0.244,0.0906,134.738,-26.01,0.0351,0
0.427,0.0488,126.287,-21.078,0.0689,0
0.582,0.601,135.035,-12.3,0.178,1
0.54,0.118,118.701,-14.452,0.17,1
0.259,0.0538,95.536,-27.388,0.0296,0
0.0626,0.0685,199.937,-24.772,0.0372,0
0.0903,0.198,75.369,-15.343,0.0628,0
0.518,0.0545,138.59,-32.98,0.175,0
0.117,0.0461,88.27,-20.79,0.0358,0
0.193,0.131,61.281,-23.275,0.0314,0
0.247,0.132,87.753,-15.503,0.222,0
0.613,0.209,120.015,-22.752,0.0555,0
0.0901,0.043,76.415,-26.992,0.0419,0
0.232,0.208,95.322,-19.183,0.0324,0
0.543,0.256,179.862,-12.171,0.274,1
0.19,0.0382,85.48,-20.958,0.0381,0
0.155,0.0304,68.971,-34.104,0.0334,0
0.191,0.0764,81.805,-29.185,0.12,0
0.355,0.0173,140.293,-22.149,0.138,0
0.23,0.292,69.192,-10.106,0.0897,0
0.21,0.168,140.761,-20.2,0.0808,0
0.193,0.289,91.54,-15.807,0.0612,0
0.27,0.595,139.802,-7.569,0.185,4
0.709,0.156,136.712,-20.052,0.874,1
0.258,0.185,123.557,-19.054,0.403,0
0.083,0.1,67.884,-29.768,0.0265,0
0.161,0.00706,130.026,-30.579,0.0369,0
0.118,0.217,78.856,-12.15,0.0348,0
0.147,0.305,160.527,-16.379,0.0348,0
0.176,0.64,82.682,-11.367,0.0877,3
0.348,0.105,119.949,-26.477,0.0373,0
0.192,0.0393,118.437,-23.918,0.03,0
0.169,0.157,87.055,-15.18,0.037,0
0.16,0.0561,131.648,-23.249,0.0342,0
0.301,0.101,116.13,-22.895,0.0556,0
0.073,0.256,78.083,-17.594,0.0389,0
0.147,0.0124,137.668,-26.985,0.0341,0
0.358,0.0716,135.927,-21.375,0.132,0
0.291,0.674,138.008,-11.36,0.245,4
0.476,0.49,79.986,-14.796,0.404,1
0.497,0.556,203.959,-9.13,0.727,4
0.412,0.129,92.337,-21.992,0.286,0
0.236,0.203,105.814,-22.402,0.0385,0
0.0666,0.00676,69.266,-40.49,0.0407,0
0.477,0.61,129.913,-14.577,0.252,1
0.183,0.0311,86.836,-32.264,0.0395,0
0.677,0.386,71.538,-11.328,0.42,1
0.171,0.0387,116.496,-27.678,0.037,0
0.129,0.0168,145.479,-27.903,0.0322,0
0.598,0.502,119.997,-16.809,0.0378,1
0.167,0.109,110.894,-25.817,0.0346,0
0.129,0.192,68.801,-19.024,0.0371,0
0.209,0.0461,61.321,-22.225,0.0456,0
0.141,0.191,173.19,-16.185,0.0344,0
0.1,0.208,88.452,-17.101,0.128,0
0.555,0.604,123.039,-9.808,0.283,1
0.117,0.0847,80.579,-21.497,0.0284,0
0.263,0.291,82.566,-16.912,0.252,0
0.0813,0.0874,171.292,-20.944,0.0327,0
0.261,0.279,134.896,-18.337,0.035,0
0.244,0.182,83.253,-15.247,0.0399,0
0.262,0.423,120.022,-8.492,0.0398,1
0.34,0.759,140.124,-12.067,0.131,4
0.555,0.465,99.34,-13.938,0.498,1
0.273,0.0814,82.465,-26.307,0.117,0
0.373,0.0193,76.693,-18.217,0.282,0
0.358,0.0444,134.294,-23.141,0.0553,0
0.387,0.104,72.431,-23.797,0.171,0
0.538,0.447,101.823,-13.297,0.0794,1
0.247,0.457,95.908,-11.119,0.187,1
0.176,0.282,87.087,-18.721,0.0361,0
0.0871,0.119,84.453,-16.338,0.0515,0
0.371,0.0807,107.957,-20.852,0.16,0
0.373,0.027,110.866,-17.503,0.0905,0
0.274,0.102,78.187,-16.997,0.212,0
0.268,0.166,111.919,-19.789,0.0381,0
0.169,0.0853,77.052,-24.285,0.121,0
0.218,0.356,133.841,-16.724,0.152,0
0.28,0.0867,121.497,-19.317,0.0318,0
0.194,0.324,104.247,-15.709,0.072,0
0.139,0.0889,73.629,-25.224,0.0356,0
0.342,0.788,120.082,-8.011,0.231,3
0.386,0.472,77.291,-13.064,0.554,1
0.304,0.223,79.835,-20.237,0.246,0
0.47,0.723,135.422,-13.246,0.0719,1
0.212,0.0176,71.691,-26.644,0.035,0
0.253,0.292,123.48,-16.982,0.034,0
0.114,0.0947,94.429,-19.378,0.0856,0
0.388,0.746,110.028,-10.539,0.137,3
0.184,0.202,93.37,-14.623,0.124,0
0.195,0.0297,67.772,-27.856,0.0303,0
0.197,0.452,79.056,-9.437,0.224,1
0.126,0.141,170.647,-19.529,0.0689,0
0.28,0.385,150.295,-12.515,0.0383,1
0.227,0.339,103.307,-13.896,0.0341,0
0.257,0.00455,66.148,-28.449,0.0642,0
0.472,0.124,94.909,-19.466,0.699,1
0.167,0.0679,82.289,-26.674,0.035,0
0.197,0.145,73.156,-22.468,0.0397,0
0.216,0.102,98.751,-15.595,0.0368,0
0.126,0.141,75.732,-20.301,0.0379,0
0.147,0.173,61.09,-16.602,0.0762,0
0.144,0.155,70.415,-20.525,0.0352,0
0.453,0.0246,87.143,-27.717,0.304,0
0.322,0.0863,113.106,-20.542,0.038,0
0.216,0.148,81.776,-17.487,0.081,0
0.093,0.292,76.749,-9.625,0.0358,0
0.0734,0.21,79.446,-18.234,0.0386,0
0.566,0.415,112.604,-6.251,0.403,1
0.18,0.334,138.862,-11.303,0.0358,0
0.477,0.12,118.085,-26.634,0.122,0
0.274,0.241,180.034,-17.127,0.0323,0
0.184,0.0224,73.142,-31.663,0.0374,0
0.0678,0.065,71.317,-25.176,0.0354,0
0.0905,0.1,75.973,-21.725,0.0425,0
0.281,0.0861,85.397,-18.009,0.0864,0
0.145,0.271,146.092,-10.391,0.0386,0
0.168,0.41,127.797,-8.917,0.0363,1
0.0668,0.0928,70.909,-26.558,0.0338,0
0.421,0.241,121.434,-18.01,0.258,0
0.0998,0.0857,77.251,-23.639,0.0377,0
0.168,0.0669,65.418,-22.169,0.035,0
0.468,0.439,120.032,-14.585,0.0337,1
0.173,0.00457,124.083,-39.876,0.0339,0
0.216,0.506,74.582,-11.559,0.194,0
0.352,0.0442,73.597,-22.94,0.298,0
0.35,0.0468,140.54,-30.88,0.404,0
0.154,0.029,84.546,-31.577,0.0354,0
0.514,0.336,92.96,-14.316,0.172,1
0.139,0.00735,74.202,-34.961,0.0324,0
0.25,0.399,152.618,-9.578,0.577,4
0.49,0.661,79.967,-10.061,0.367,3
0.353,0.354,117.932,-14.778,0.033,0
0.162,0.204,79.604,-15.519,0.0399,0
0.345,0.271,148.147,-12.598,0.138,1
0.16,0.236,134.233,-15.951,0.0398,0
0.163,0.0639,129.677,-20.385,0.0669,0
0.0731,0.00603,80.132,-35.857,0.0516,0
0.217,0.108,76.792,-18.62,0.0428,0
0.253,0.0798,110.931,-18.512,0.0487,0
0.203,0.0561,70.235,-25.181,0.189,0
0.193,0.116,69.585,-20.525,0.0393,0
0.333,0.422,120.0,-16.339,0.0589,0
0.228,0.0902,131.956,-24.29,0.0739,0
0.24,0.149,66.55,-19.345,0.0359,0
0.0711,0.0111,73.811,-37.009,0.0315,0
0.255,0.58,137.364,-9.464,0.12,1
0.188,0.231,96.004,-19.861,0.0341,0
0.147,0.15,74.755,-13.873,0.0362,0
0.0788,0.0301,80.101,-26.998,0.0673,0
0.145,0.0998,82.295,-24.904,0.0363,0
0.123,0.176,72.069,-16.766,0.108,0
0.32,0.211,175.357,-12.562,0.0847,1
0.483,0.823,138.038,-12.92,0.0548,3
0.479,0.146,101.116,-24.753,0.147,0
0.192,0.019,113.884,-23.674,0.0613,0
0.308,0.277,112.632,-19.0,0.0395,0
0.389,0.554,97.543,-6.371,0.309,3
0.236,0.0864,86.674,-31.524,0.0398,0
0.501,0.537,145.016,-15.852,0.0402,1
0.195,0.156,70.38,-15.85,0.0373,0
0.124,0.012,79.94,-33.904,0.0347,0
0.184,0.0343,66.833,-26.841,0.0245,0
0.469,0.158,109.978,-16.872,0.383,1
0.184,0.244,114.451,-18.45,0.0394,0
0.524,0.0146,86.344,-20.153,0.175,0
0.181,0.0647,100.059,-20.741,0.045,0
0.262,0.412,71.437,-12.254,0.142,0
0.365,0.865,114.993,-5.249,0.131,3
0.255,0.434,89.16,-7.421,0.0914,1
0.0715,0.0788,70.11,-21.118,0.0354,0
0.0806,0.056,172.16,-20.555,0.0387,0
0.111,0.178,66.781,-16.707,0.0343,0
0.178,0.127,77.949,-21.314,0.0751,0
0.313,0.586,108.0,-11.556,0.0839,1
0.235,0.19,122.747,-16.063,0.0957,0
0.183,0.3,76.386,-18.203,0.0304,0
0.194,0.105,80.161,-24.056,0.0381,0
0.185,0.352,121.555,-12.607,0.0387,0
0.572,0.685,110.698,-7.29,0.232,3
0.256,0.564,139.914,-6.496,0.152,4
0.262,0.361,126.86,-10.191,0.056,1
0.432,0.416,127.963,-10.376,0.177,1
0.329,0.682,148.029,-6.374,0.162,4
0.424,0.506,135.902,-5.877,0.138,1
0.558,0.0259,157.811,-30.016,0.37,0
0.347,0.508,171.827,-7.555,0.159,4
0.597,0.417,143.839,-7.952,0.263,1
0.303,0.478,139.795,-7.851,0.117,1
0.269,0.666,171.722,-6.048,0.226,4
0.438,0.529,136.147,-9.224,0.395,1
0.424,0.583,144.977,-6.864,0.0711,4
0.396,0.521,135.742,-7.093,0.126,1
0.196,0.00687,72.125,-34.255,0.053,0
0.109,0.00459,70.122,-32.667,0.0441,0
0.381,0.505,140.995,-6.478,0.0869,1
0.14,0.031,140.076,-28.007,0.0351,0
0.124,0.437,80.889,-8.21,0.103,0
0.223,0.0828,129.825,-24.326,0.0359,0
0.303,0.613,161.864,-8.082,0.115,4
0.228,0.00385,141.201,-35.213,0.117,0
0.0672,0.0119,70.521,-41.808,0.0701,0
0.452,0.866,81.972,-4.431,0.291,3
0.217,0.00572,85.279,-30.767,0.174,0
0.306,0.742,155.873,-3.914,0.15,4
0.403,0.557,73.998,-6.018,0.203,3
0.377,0.31,140.212,-10.067,0.145,1
0.255,0.116,69.339,-29.308,0.0309,0
0.68,0.536,119.958,-6.669,0.417,3
0.431,0.591,144.012,-6.198,0.274,4
0.373,0.703,123.909,-5.803,0.221,3
0.457,0.451,74.923,-6.997,0.185,3
0.405,0.465,131.984,-7.834,0.0878,1
0.315,0.452,138.909,-8.387,0.112,1
0.211,0.558,143.452,-6.232,0.317,4
0.572,0.712,123.994,-6.085,0.307,3
0.512,0.814,97.997,-5.467,0.273,3
0.458,0.486,72.484,-8.147,0.363,3
0.492,0.656,147.948,-7.361,0.358,4
0.441,0.696,142.135,-8.196,0.268,4
0.428,0.627,142.063,-6.307,0.17,4
0.43,0.708,75.024,-7.14,0.243,3
0.282,0.251,129.826,-10.648,0.11,1
0.448,0.535,74.925,-8.268,0.0908,3
0.429,0.587,145.003,-4.588,0.164,4
0.149,0.0271,82.003,-33.771,0.0592,0
0.235,0.0729,132.74,-24.754,0.0683,0
0.308,0.581,127.233,-8.509,0.103,1
0.51,0.772,79.967,-5.881,0.532,3
0.426,0.829,144.834,-4.075,0.524,4
0.395,0.66,88.492,-8.293,0.18,3
0.261,0.179,77.473,-10.423,0.229,0
0.394,0.56,138.057,-6.925,0.107,1
0.169,0.00154,115.74,-32.367,0.0283,0
0.136,0.0108,88.529,-35.954,0.0312,0
0.381,0.161,135.813,-12.915,0.356,1
0.234,0.0138,91.085,-30.699,0.0344,0
0.0946,0.181,77.092,-20.99,0.0328,0
0.342,0.0314,100.022,-25.319,0.117,0
0.257,0.0906,67.46,-25.381,0.0451,0
0.49,0.805,109.951,-4.578,0.166,3
0.453,0.266,71.611,-11.12,0.165,1
0.389,0.488,144.339,-7.466,0.303,4
0.478,0.704,149.903,-8.271,0.228,4
0.368,0.531,133.962,-6.553,0.166,1
0.509,0.75,120.001,-5.884,0.131,3
0.128,0.396,71.965,-9.904,0.05,0
0.416,0.392,141.8,-8.97,0.0896,1
0.483,0.556,140.001,-8.296,0.231,1
0.638,0.842,103.965,-6.225,0.542,3
0.451,0.567,148.089,-7.467,0.221,4
0.144,0.644,185.57,-6.666,0.138,4
0.453,0.498,137.831,-8.341,0.178,1
0.471,0.727,183.941,-7.715,0.579,4
